fault_id,pump_id,sample_id,state,AC1,GYR,CTB,CTR,CV1,VRY,PRS,SMG,WTF
00001000000_,2,2,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\AC1 Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\GYR Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\CTB Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\CTR Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\CV1 Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\VRY Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\PRS Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\SMG Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023\WTF Die-Casting Defect_2_2_In water_ Jul 30 18_45_31 2023.csv
00001000000_,2,3,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\AC1 Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\GYR Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\CTB Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\CTR Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\CV1 Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\VRY Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023\SMG Die-Casting Defect_2_3_In air_ Jul 30 18_54_57 2023.csv,
00001000000_,2,3,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\AC1 Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\GYR Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\CTB Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\CTR Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\CV1 Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\VRY Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\PRS Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\SMG Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023\WTF Die-Casting Defect_2_3_In water_ Jul 30 18_51_41 2023.csv
00001000000_,2,4,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\AC1 Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\GYR Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\CTB Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\CTR Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\CV1 Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\VRY Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023\SMG Die-Casting Defect_2_4_In air_ Jul 30 18_59_56 2023.csv,
00001000000_,2,4,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\AC1 Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\GYR Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\CTB Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\CTR Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\CV1 Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\VRY Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\PRS Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\SMG Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023\WTF Die-Casting Defect_2_4_In water_ Jul 30 18_56_35 2023.csv
00001000000_,2,5,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\AC1 Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\GYR Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\CTB Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\CTR Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\CV1 Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\VRY Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023\SMG Die-Casting Defect_2_5_In air_ Jul 30 19_05_25 2023.csv,
00001000000_,2,5,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\AC1 Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\GYR Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\CTB Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\CTR Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\CV1 Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\VRY Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\PRS Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\SMG Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023\WTF Die-Casting Defect_2_5_In water_ Jul 30 19_01_36 2023.csv
00001000000_,3,1,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\AC1 Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\GYR Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\CTB Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\CTR Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\CV1 Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\VRY Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023\SMG Die-Casting Defect_3_1_In air_ Jul 31 10_37_43 2023.csv,
00001000000_,3,1,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\AC1 Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\GYR Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\CTB Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\CTR Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\CV1 Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\VRY Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\PRS Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\SMG Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023\WTF Die-Casting Defect_3_1_In water_ Jul 31 10_34_10 2023.csv
00001000000_,3,2,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\AC1 Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\GYR Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\CTB Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\CTR Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\CV1 Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\VRY Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023\SMG Die-Casting Defect_3_2_In air_ Jul 31 10_42_10 2023.csv,
00001000000_,3,2,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\AC1 Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\GYR Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\CTB Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\CTR Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\CV1 Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\VRY Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\PRS Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\SMG Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023\WTF Die-Casting Defect_3_2_In water_ Jul 31 10_39_03 2023.csv
00001000000_,3,3,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\AC1 Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\GYR Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\CTB Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\CTR Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\CV1 Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\VRY Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023\SMG Die-Casting Defect_3_3_In air_ Jul 31 10_52_57 2023.csv,
00001000000_,3,3,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\AC1 Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\GYR Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\CTB Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\CTR Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\CV1 Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\VRY Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\PRS Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\SMG Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023\WTF Die-Casting Defect_3_3_In water_ Jul 31 10_43_26 2023.csv
00001000000_,3,4,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\AC1 Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\GYR Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\CTB Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\CTR Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\CV1 Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\VRY Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023\SMG Die-Casting Defect_3_4_In air_ Jul 31 10_59_03 2023.csv,
00001000000_,3,4,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\AC1 Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\GYR Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\CTB Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\CTR Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\CV1 Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\VRY Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\PRS Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\SMG Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023\WTF Die-Casting Defect_3_4_In water_ Jul 31 10_49_45 2023.csv
00001000000_,3,5,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\AC1 Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\GYR Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\CTB Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\CTR Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\CV1 Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\VRY Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023\SMG Die-Casting Defect_3_5_In air_ Jul 31 11_00_37 2023.csv,
00001000000_,3,5,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\AC1 Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\GYR Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\CTB Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\CTR Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\CV1 Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\VRY Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\PRS Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\SMG Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023\WTF Die-Casting Defect_3_5_In water_ Jul 31 10_54_19 2023.csv
