0,1,2,3,4,key
123731,869242,1719859,2687802,3364873,20000000000_3_3_CTB
69012,484823,959258,1499131,1876770,20000000000_3_3_VRY
148357,678696,1551114,2193948,3011266,20000000000_3_5_SMG
3231,14781,33781,47781,65581,20000000000_3_5_PRS
63343,288663,659319,932433,1279679,20000000000_3_5_AC1
3231,14781,33781,47781,65581,20000000000_3_5_WTF
86880,397453,908351,1284803,1763434,20000000000_3_5_CV1
68555,313622,716762,1013812,1391491,20000000000_3_5_GYR
156509,715987,1636340,2314496,3176721,20000000000_3_5_CTR
157950,722578,1651403,2335801,3205963,20000000000_3_5_CTB
88080,402943,920899,1302550,1787793,20000000000_3_5_VRY
94049,739568,1536703,2152358,3068949,20000000000_4_1_SMG
2047,16097,33447,46847,66797,20000000000_4_1_PRS
39918,313898,652228,913533,1302565,20000000000_4_1_AC1
2047,16097,33447,46847,66797,20000000000_4_1_WTF
55060,432970,899643,1260070,1796676,20000000000_4_1_CV1
43438,341579,709747,994095,1417435,20000000000_4_1_GYR
99422,781824,1624505,2275337,3244299,20000000000_4_1_CTR
100100,787153,1635578,2290846,3266412,20000000000_4_1_CTB
55832,439040,912255,1277736,1821865,20000000000_4_1_VRY
45830,588244,1298439,1946578,2601612,20000000000_4_2_SMG
997,12797,28247,42348,56597,20000000000_4_2_PRS
19738,249890,551233,826245,1104182,20000000000_4_2_AC1
997,12797,28247,42348,56597,20000000000_4_2_WTF
26929,345647,762951,1143791,1528683,20000000000_4_2_CV1
21114,271001,598183,896777,1198547,20000000000_4_2_GYR
48235,619119,1366590,2048748,2738163,20000000000_4_2_CTR
48754,625782,1381296,2070795,2767629,20000000000_4_2_CTB
27193,349032,770423,1154994,1543655,20000000000_4_2_VRY
78124,623001,1324213,2062211,2687554,20000000000_4_3_SMG
1714,13564,28814,44864,58464,20000000000_4_3_PRS
33434,264584,562055,875130,1140416,20000000000_4_3_AC1
1700,13551,28802,44854,58455,20000000000_4_3_WTF
45929,366258,778496,1212360,1579995,20000000000_4_3_CV1
35985,286956,609937,949860,1237896,20000000000_4_3_GYR
82259,655973,1394297,2171353,2829792,20000000000_4_3_CTR
83101,662689,1408573,2193585,2858766,20000000000_4_3_CTB
46360,369693,785798,1223730,1594814,20000000000_4_3_VRY
124831,1039776,1865066,2534033,3268150,20000000000_4_4_SMG
2731,22631,40581,55131,71098,20000000000_4_4_PRS
53278,441493,791666,1075512,1387001,20000000000_4_4_AC1
2735,22661,40635,55204,71192,20000000000_4_4_WTF
73058,608534,1091538,1483054,1912699,20000000000_4_4_CV1
57643,480134,861226,1170133,1509124,20000000000_4_4_GYR
132302,1096341,1965914,2670778,3444286,20000000000_4_4_CTR
132849,1106564,1984864,2696801,3478073,20000000000_4_4_CTB
74112,617317,1107292,1504459,1940305,20000000000_4_4_VRY
143057,754056,1633803,2283851,3159004,20000000000_4_5_SMG
3114,16415,35564,49714,68764,20000000000_4_5_PRS
60799,320470,694358,970624,1342559,20000000000_4_5_AC1
3114,16415,35564,49714,68764,20000000000_4_5_WTF
84059,443074,960003,1341963,1856192,20000000000_4_5_CV1
65952,347634,753214,1052898,1456359,20000000000_4_5_GYR
150534,793470,1719201,2403226,3324123,20000000000_4_5_CTR
152216,802333,1738404,2430069,3361252,20000000000_4_5_CTB
84917,447596,969800,1355658,1875135,20000000000_4_5_VRY
191998,906075,1826798,2561540,3480748,20000000000_5_1_SMG
4181,19731,39781,55781,75798,20000000000_5_1_PRS
81548,384842,775905,1087975,1478395,20000000000_5_1_AC1
4181,19731,39781,55781,75798,20000000000_5_1_WTF
112907,532828,1074270,1506343,2046894,20000000000_5_1_CV1
88568,417969,842696,1181629,1605657,20000000000_5_1_GYR
202547,955861,1927175,2702289,3672004,20000000000_5_1_CTR
204372,964471,1944535,2726630,3705081,20000000000_5_1_CTB
114035,538155,1085009,1521402,2067356,20000000000_5_1_VRY
108559,756050,1662997,2285231,3125592,20000000000_5_2_SMG
2364,16464,36214,49765,68064,20000000000_5_2_PRS
46095,321023,706117,970321,1327143,20000000000_5_2_AC1
2364,16464,36214,49765,68064,20000000000_5_2_WTF
63813,444424,977549,1343313,1837297,20000000000_5_2_CV1
50027,348410,766357,1053101,1440363,20000000000_5_2_GYR
114279,795887,1750622,2405643,3290284,20000000000_5_2_CTR
115566,804854,1770347,2432748,3327356,20000000000_5_2_CTB
64503,449227,988113,1357830,1857152,20000000000_5_2_VRY
84885,716807,1516477,2132314,3046878,20000000000_5_4_SMG
1847,15598,32997,46397,66297,20000000000_5_4_PRS
36029,304240,643650,905034,1293209,20000000000_5_4_AC1
1847,15598,32997,46397,66297,20000000000_5_4_WTF
49736,419992,888534,1249365,1785227,20000000000_5_4_CV1
39230,331272,700838,985446,1408111,20000000000_5_4_GYR
89523,755975,1599340,2248828,3213366,20000000000_5_4_CTR
90347,762931,1614057,2269521,3242934,20000000000_5_4_CTB
50412,425699,900608,1266343,1809486,20000000000_5_4_VRY
152215,781468,1670231,2310967,2912661,20000000000_5_5_SMG
3314,17014,36364,50314,63414,20000000000_5_5_PRS
64645,331883,709332,981446,1236980,20000000000_5_5_AC1
3314,17014,36364,50314,63414,20000000000_5_5_WTF
89366,458803,980598,1356775,1710032,20000000000_5_5_CV1
70267,360745,771018,1066797,1344553,20000000000_5_5_GYR
160612,824575,1762362,2438441,3073326,20000000000_5_5_CTR
162041,831914,1778048,2460145,3100680,20000000000_5_5_CTB
90470,464470,992710,1373535,1731155,20000000000_5_5_VRY
117045,730530,1594464,2341215,3094860,20000000000_6_1_SMG
2547,15897,34698,50947,67347,20000000000_6_1_PRS
49683,310092,676810,993787,1313690,20000000000_6_1_AC1
2547,15897,34698,50947,67347,20000000000_6_1_WTF
68704,428809,935924,1374254,1816631,20000000000_6_1_CV1
53966,336822,735151,1079451,1426930,20000000000_6_1_GYR
123489,770750,1682249,2470113,3265250,20000000000_6_1_CTR
124563,777454,1696881,2491598,3293651,20000000000_6_1_CTB
69567,434195,947679,1391515,1839448,20000000000_6_1_VRY
115528,793345,1714716,2438487,3140843,20000000000_6_2_SMG
2514,17264,37314,53064,68348,20000000000_6_2_PRS
49044,336792,727934,1035190,1333355,20000000000_6_2_AC1
2514,17264,37314,53064,68348,20000000000_6_2_WTF
67918,466399,1008063,1433559,1846467,20000000000_6_2_CV1
53223,365489,789958,1123394,1446964,20000000000_6_2_GYR
121840,836691,1808403,2571718,3312449,20000000000_6_2_CTR
122912,844051,1824312,2594342,3341589,20000000000_6_2_CTB
68590,471011,1018032,1447736,1864727,20000000000_6_2_VRY
135468,716962,1551280,2224710,3003866,20000000000_6_3_SMG
2947,15597,33747,48397,65347,20000000000_6_3_PRS
57491,304271,658347,944144,1274809,20000000000_6_3_AC1
2949,15607,33768,48427,65387,20000000000_6_3_WTF
79510,420804,910486,1305740,1763047,20000000000_6_3_CV1
62561,331104,716405,1027405,1387231,20000000000_6_3_GYR
143194,757850,1639748,2351583,3175173,20000000000_6_3_CTR
144155,762936,1650753,2367366,3196485,20000000000_6_3_CTB
80460,425833,921369,1321346,1784119,20000000000_6_3_VRY
102425,697222,1471147,2075129,2993735,20000000000_6_4_SMG
2230,15180,32030,45180,65180,20000000000_6_4_PRS
43486,296016,624597,881026,1271034,20000000000_6_4_AC1
2230,15180,32030,45180,65180,20000000000_6_4_WTF
60135,409345,863723,1218327,1757648,20000000000_6_4_CV1
47307,322023,679472,958431,1382702,20000000000_6_4_GYR
108087,735766,1552475,2189847,3159235,20000000000_6_4_CTR
108994,741936,1565494,2208212,3185729,20000000000_6_4_CTB
60816,413985,873513,1232135,1777569,20000000000_6_4_VRY
162248,803237,1621129,2206979,2891619,20000000000_6_5_SMG
3547,17497,35297,48047,62947,20000000000_6_5_PRS
69168,341198,688304,936934,1227489,20000000000_6_5_AC1
3532,17483,35285,48037,62938,20000000000_6_5_WTF
95209,471348,951295,1295078,1696831,20000000000_6_5_CV1
74785,370233,747220,1017253,1332821,20000000000_6_5_GYR
171234,847725,1710916,2329214,3051773,20000000000_6_5_CTR
172636,854662,1724919,2348276,3076749,20000000000_6_5_CTB
96327,476884,962468,1310288,1716761,20000000000_6_5_VRY
99361,689370,1476814,2039273,2799168,30000000000_1_1_SMG
2164,15014,32164,44414,60964,30000000000_1_1_PRS
42264,293226,628167,867411,1190635,30000000000_1_1_AC1
2164,15014,32164,44414,60964,30000000000_1_1_WTF
58397,405159,867959,1198530,1645138,30000000000_1_1_CV1
45647,316696,678448,936841,1285936,30000000000_1_1_GYR
104472,724834,1552787,2144183,2943170,30000000000_1_1_CTR
105779,733899,1572207,2170998,2979978,30000000000_1_1_CTB
59016,409458,877168,1211247,1662593,30000000000_1_1_VRY
70845,631453,1340794,1999795,2683966,30000000000_1_2_SMG
1564,13814,29314,43714,58664,30000000000_1_2_PRS
30648,270695,574428,856606,1149561,30000000000_1_2_AC1
1564,13814,29314,43714,58664,30000000000_1_2_WTF
41726,371910,789694,1177829,1580789,30000000000_1_2_CV1
32994,294083,624441,931354,1249989,30000000000_1_2_GYR
75571,667479,1416424,2112218,2834587,30000000000_1_2_CTR
75392,671982,1426851,2128149,2856232,30000000000_1_2_CTB
42205,376182,798764,1191357,1598945,30000000000_1_2_VRY
84775,635557,1376818,2072181,2746889,30000000000_1_3_SMG
1847,13847,29997,45147,59847,30000000000_1_3_PRS
36185,271280,587677,884483,1172474,30000000000_1_3_AC1
1847,13847,29997,45147,59847,30000000000_1_3_WTF
49926,374291,810832,1220343,1617690,30000000000_1_3_CV1
39199,293870,636616,958139,1270112,30000000000_1_3_GYR
89639,672025,1455818,2191079,2904501,30000000000_1_3_CTR
90084,675362,1463047,2201960,2918924,30000000000_1_3_CTB
50233,376593,815819,1227849,1627640,30000000000_1_3_VRY
87272,653137,1432926,2051696,2753276,30000000000_1_4_SMG
1897,14197,31147,44597,59847,30000000000_1_4_PRS
37189,278314,610596,874265,1173221,30000000000_1_4_AC1
1897,14197,31147,44597,59847,30000000000_1_4_WTF
51251,383552,841479,1204849,1616849,30000000000_1_4_CV1
39834,298115,654038,936466,1256692,30000000000_1_4_GYR
90700,678786,1489198,2132268,2861400,30000000000_1_4_CTR
91067,681537,1495234,2140910,2872997,30000000000_1_4_CTB
51741,387219,849525,1216369,1632308,30000000000_1_4_VRY
160513,800821,1700465,2285692,2944359,30000000000_1_5_SMG
3497,17447,37047,49797,64147,30000000000_1_5_PRS
68387,341191,724485,973822,1254448,30000000000_1_5_AC1
3497,17447,37047,49797,64147,30000000000_1_5_WTF
94456,471251,1000654,1345037,1732636,30000000000_1_5_CV1
74516,371767,789411,1061092,1366867,30000000000_1_5_GYR
169745,846878,1798262,2417147,3113696,30000000000_1_5_CTR
171075,853515,1812355,2436091,3138099,30000000000_1_5_CTB
95471,476315,1011408,1359492,1751256,30000000000_1_5_VRY
90014,697287,1522260,2248695,3000338,30000000000_2_1_SMG
1964,15214,33214,49065,65464,30000000000_2_1_PRS
38400,297458,649387,959279,1279925,30000000000_2_1_AC1
1964,15214,33214,49065,65464,30000000000_2_1_WTF
52562,410069,895740,1323399,1765899,30000000000_2_1_CV1
41793,323747,706777,1044057,1393041,30000000000_2_1_GYR
95226,737657,1610394,2378887,3174047,30000000000_2_1_CTR
95978,743485,1623117,2397681,3199124,30000000000_2_1_CTB
53115,414388,905172,1337336,1784495,30000000000_2_1_VRY
42757,646680,1420527,2171411,2853407,30000000000_2_2_SMG
931,14081,30931,47281,62131,30000000000_2_2_PRS
18205,275337,604818,924523,1214896,30000000000_2_2_AC1
931,14081,30931,47281,62131,30000000000_2_2_WTF
25142,380258,835292,1276823,1677848,30000000000_2_2_CV1
19753,298744,656235,1003118,1318176,30000000000_2_2_GYR
45090,681966,1498038,2289895,3009104,30000000000_2_2_CTR
45507,688262,1511869,2311036,3036885,30000000000_2_2_CTB
25382,383889,843268,1289016,1693870,30000000000_2_2_VRY
91029,672303,1441974,2158803,3075516,30000000000_2_3_SMG
1981,14631,31381,46981,66931,30000000000_2_3_PRS
38736,286090,613613,918650,1308745,30000000000_2_3_AC1
1982,14633,31385,46987,66939,30000000000_2_3_WTF
53515,395240,847721,1269137,1808062,30000000000_2_3_CV1
42099,310926,666883,998402,1422363,30000000000_2_3_GYR
96061,709471,1521693,2278151,3245544,30000000000_2_3_CTR
96840,715225,1534035,2296629,3271868,30000000000_2_3_CTB
54008,398881,855530,1280828,1824718,30000000000_2_3_VRY
162182,685793,1498767,2164763,3032854,30000000000_2_4_SMG
3531,14931,32631,47131,66031,30000000000_2_4_PRS
68991,291730,637562,920871,1290149,30000000000_2_4_AC1
3531,14931,32631,47131,66031,30000000000_2_4_WTF
95396,403386,881580,1273322,1783936,30000000000_2_4_CV1
74898,316706,692146,999710,1400603,30000000000_2_4_GYR
171050,723292,1580720,2283133,3198692,30000000000_2_4_CTR
172572,729728,1594785,2303448,3227153,30000000000_2_4_CTB
96276,407105,889709,1285062,1800384,30000000000_2_4_VRY
68024,614602,1393130,2100466,3014491,30000000000_2_5_SMG
1481,13381,30331,45731,65631,30000000000_2_5_PRS
28947,261533,592822,893815,1282762,30000000000_2_5_AC1
1481,13381,30331,45731,65631,30000000000_2_5_WTF
40004,361433,819268,1235235,1772752,30000000000_2_5_CV1
31470,284331,644497,971729,1394580,30000000000_2_5_GYR
71735,648133,1469136,2215063,3178955,30000000000_2_5_CTR
72390,654049,1482545,2235280,3207969,30000000000_2_5_CTB
40377,364803,826906,1246752,1789280,30000000000_2_5_VRY
137329,1007948,1926681,2671289,3472534,30000000000_3_1_SMG
2997,21997,42047,58297,75783,30000000000_3_1_PRS
58525,429552,821083,1138409,1479871,30000000000_3_1_AC1
2997,21997,42047,58297,75783,30000000000_3_1_WTF
80917,593903,1135238,1573975,2046084,30000000000_3_1_CV1
63740,467827,894245,1239845,1611733,30000000000_3_1_GYR
145150,1065351,2036405,2823418,3670294,30000000000_3_1_CTR
146475,1075077,2054995,2849194,3703800,30000000000_3_1_CTB
81752,600031,1146952,1590217,2067198,30000000000_3_1_VRY
148368,729258,1555821,2198703,3041338,30000000000_3_2_SMG
3231,15881,33881,47881,66231,30000000000_3_2_PRS
63101,310153,661689,935105,1293477,30000000000_3_2_AC1
3231,15881,33881,47881,66231,30000000000_3_2_WTF
87177,428491,914154,1291892,1786999,30000000000_3_2_CV1
68655,337451,719928,1017410,1407324,30000000000_3_2_GYR
156378,768628,1639814,2317403,3205528,30000000000_3_2_CTR
157909,776151,1655864,2340085,3236903,30000000000_3_2_CTB
88096,433005,923786,1305505,1805828,30000000000_3_2_VRY
208069,954285,1755606,2396204,3312328,30000000000_3_3_SMG
4531,20781,38232,52181,72131,30000000000_3_3_PRS
88520,405988,746899,1019433,1409185,30000000000_3_3_AC1
4531,20781,38232,52181,72131,30000000000_3_3_WTF
122294,560889,1031871,1408388,1946847,30000000000_3_3_CV1
96301,441671,812547,1109034,1533044,30000000000_3_3_GYR
218646,1005397,1850247,2525642,3491530,30000000000_3_3_CTR
221520,1015979,1869105,2551117,3526468,30000000000_3_3_CTB
123609,566921,1042970,1423536,1967786,30000000000_3_3_VRY
124319,767898,1608445,2382573,3296409,30000000000_3_4_SMG
2714,16764,35114,52014,71964,30000000000_3_4_PRS
53016,327472,685926,1016054,1405762,30000000000_3_4_AC1
2714,16764,35114,52014,71964,30000000000_3_4_WTF
73237,452369,947535,1403574,1941915,30000000000_3_4_CV1
57708,356452,746626,1105969,1530164,30000000000_3_4_GYR
131415,811729,1700253,2518567,3484564,30000000000_3_4_CTR
132672,819495,1716520,2542663,3517902,30000000000_3_4_CTB
74040,457334,957934,1418978,1963227,30000000000_3_4_VRY
94011,734675,1478673,2399485,2964372,30000000000_3_5_SMG
2047,15997,32197,52247,64547,30000000000_3_5_PRS
40067,313114,630200,1022643,1263394,30000000000_3_5_AC1
2047,15997,32197,52247,64547,30000000000_3_5_WTF
55262,431859,869198,1410473,1742527,30000000000_3_5_CV1
43444,339505,683317,1108838,1369881,30000000000_3_5_GYR
98854,772526,1554856,2523109,3117099,30000000000_3_5_CTR
99604,778390,1566657,2542260,3140759,30000000000_3_5_CTB
55838,436361,878259,1425176,1760691,30000000000_3_5_VRY
173589,802565,1532544,2338277,3258785,30000000000_4_1_SMG
3781,17481,33381,50931,70981,30000000000_4_1_PRS
74073,342464,653955,997770,1390562,30000000000_4_1_AC1
3781,17481,33381,50931,70981,30000000000_4_1_WTF
102040,471766,900865,1374493,1915589,30000000000_4_1_CV1
80103,370345,707196,1079003,1503774,30000000000_4_1_GYR
182028,841584,1607055,2451961,3417223,30000000000_4_1_CTR
184790,854354,1631440,2489166,3469076,30000000000_4_1_CTB
103024,476318,909558,1387756,1934073,30000000000_4_1_VRY
193073,834508,1629430,2548057,3244473,30000000000_4_2_SMG
4214,18214,35564,55614,70814,30000000000_4_2_PRS
82373,356035,695180,1087102,1384221,30000000000_4_2_AC1
4214,18214,35564,55614,70814,30000000000_4_2_WTF
113813,491925,960515,1502027,1912550,30000000000_4_2_CV1
89544,387029,755698,1181739,1504723,30000000000_4_2_GYR
204160,882429,1722998,2694376,3430783,30000000000_4_2_CTR
205932,890088,1737953,2717763,3460561,30000000000_4_2_CTB
114936,496783,970001,1516860,1931437,30000000000_4_2_VRY
53313,685373,1500639,2412088,3273155,30000000000_4_3_SMG
1164,14964,32764,52664,71464,30000000000_4_3_PRS
22741,292344,640093,1028869,1396154,30000000000_4_3_AC1
1164,14964,32764,52664,71464,30000000000_4_3_WTF
31414,403843,884223,1421276,1928643,30000000000_4_3_CV1
24718,317758,695738,1118312,1517526,30000000000_4_3_GYR
56369,724654,1586645,2550331,3460748,30000000000_4_3_CTR
56896,731429,1601479,2574175,3493104,30000000000_4_3_CTB
31748,408140,893631,1436400,1949166,30000000000_4_3_VRY
146508,730798,1491520,2112471,2786123,30000000000_4_4_SMG
3197,15947,32547,46097,60797,30000000000_4_4_PRS
62617,312341,637472,902864,1190781,30000000000_4_4_AC1
3197,15947,32547,46097,60797,30000000000_4_4_WTF
86279,430369,878360,1244040,1640755,30000000000_4_4_CV1
67948,338929,691736,979721,1292146,30000000000_4_4_GYR
153858,770537,1573429,2228801,2939796,30000000000_4_4_CTR
156266,779472,1590861,2253170,2971689,30000000000_4_4_CTB
87217,435046,887906,1257560,1658587,30000000000_4_4_VRY
114652,716149,1372744,2093622,2768584,30000000000_4_5_SMG
2497,15597,29897,45597,60297,30000000000_4_5_PRS
48788,304743,584144,890899,1178115,30000000000_4_5_AC1
2497,15597,29897,45597,60297,30000000000_4_5_WTF
67432,421197,807369,1231347,1628321,30000000000_4_5_CV1
53018,331162,634786,968135,1280251,30000000000_4_5_GYR
120975,755641,1448444,2209074,2921257,30000000000_4_5_CTR
122038,762283,1461176,2228492,2946934,30000000000_4_5_CTB
68098,425360,815348,1243516,1644412,30000000000_4_5_VRY
99374,749156,1669872,2397720,3309252,30000000000_5_1_SMG
2164,16314,36364,52214,72064,30000000000_5_1_PRS
42428,319852,712952,1023706,1412884,30000000000_5_1_AC1
2164,16314,36364,52214,72064,30000000000_5_1_WTF
58439,440561,982013,1410043,1946093,30000000000_5_1_CV1
46059,347230,773977,1111331,1533821,30000000000_5_1_GYR
104830,790288,1761556,2529366,3490945,30000000000_5_1_CTR
105786,797499,1777630,2552446,3522800,30000000000_5_1_CTB
59023,444961,991821,1424126,1965530,30000000000_5_1_VRY
170495,854493,1726704,2364796,3202579,30000000000_5_2_SMG
3714,18614,37614,51514,69764,30000000000_5_2_PRS
72663,364176,735904,1007852,1364906,30000000000_5_2_AC1
3714,18614,37614,51514,69764,30000000000_5_2_WTF
100221,502291,1014997,1390082,1882549,30000000000_5_2_CV1
79041,396138,800491,1096307,1484698,30000000000_5_2_GYR
180015,902205,1823119,2496840,3381402,30000000000_5_2_CTR
181477,909531,1837923,2517115,3408860,30000000000_5_2_CTB
101287,507635,1025797,1404873,1902581,30000000000_5_2_VRY
94874,779092,1646993,2299066,3206000,30000000000_5_3_SMG
2081,16981,35881,50082,69831,30000000000_5_3_PRS
40710,332187,701914,979698,1366052,30000000000_5_3_AC1
2081,16981,35881,50082,69831,30000000000_5_3_WTF
55769,457965,968134,1351435,1884548,30000000000_5_3_CV1
43998,361305,763794,1066194,1486785,30000000000_5_3_GYR
100899,823331,1739704,2428196,3385782,30000000000_5_3_CTR
100985,829275,1753079,2447154,3412505,30000000000_5_3_CTB
56351,462742,978232,1365531,1904204,30000000000_5_3_VRY
172104,973598,1825615,2739640,3584768,30000000000_5_4_SMG
3747,21197,39747,59647,78047,30000000000_5_4_PRS
73301,414665,777547,1166839,1526787,30000000000_5_4_AC1
3747,21197,39747,59647,78047,30000000000_5_4_WTF
101134,572117,1072789,1609898,2106522,30000000000_5_4_CV1
79743,451109,845885,1269392,1660976,30000000000_5_4_GYR
181675,1027745,1927149,2892007,3784138,30000000000_5_4_CTR
